"Ticker","Open","High","Low","Close","AdjClose","Volume","Timestamp"
"AMD",32.400001525878,32.599998474121,31.719999313354,32.189998626708,32.189998626708,79347300,"2018-09-26T00:00:00.000000Z"
"AVGO",245.639999389648,248.050003051757,244.800003051757,245.429992675781,207.84423828125,3342800,"2018-09-26T00:00:00.000000Z"
"AMZN",98.425003051757,99.762496948242,98.075996398925,98.742500305175,98.742500305175,86270000,"2018-09-26T00:00:00.000000Z"
"META",164.300003051757,169.300003051757,164.210006713867,166.949996948242,166.949996948242,25252200,"2018-09-26T00:00:00.000000Z"
"GOOGL",59.684501647949,60.361999511718,59.270000457763,59.702999114990,59.702999114990,37650000,"2018-09-26T00:00:00.000000Z"
"AAPL",55.25,55.9375,54.939998626708,55.104999542236,52.775909423828,95938800,"2018-09-26T00:00:00.000000Z"
"MSFT",114.470001220703,115.059997558593,113.739997863769,113.980003356933,107.988250732421,19352000,"2018-09-26T00:00:00.000000Z"
"TSLA",20.860000610351,20.997333526611,20.460666656494,20.501333236694,20.501333236694,127636500,"2018-09-27T00:00:00.000000Z"
"NVDA",67.084999084472,67.300003051757,66.532501220703,66.849998474121,66.270256042480,21442800,"2018-09-27T00:00:00.000000Z"
"AMD",31.860000610351,32.630001068115,31.389999389648,32.590000152587,32.590000152587,87934400,"2018-09-27T00:00:00.000000Z"
"AVGO",245.690002441406,247.880004882812,244.910003662109,246.449996948242,208.708068847656,2957200,"2018-09-27T00:00:00.000000Z"
"AMZN",99.662002563476,100.807998657226,99.429000854492,100.649002075195,100.649002075195,86588000,"2018-09-27T00:00:00.000000Z"
"META",167.550003051757,171.770004272460,167.210006713867,168.839996337890,168.839996337890,27266900,"2018-09-27T00:00:00.000000Z"
"GOOGL",60.0,60.842998504638,59.902500152587,60.368000030517,60.368000030517,36274000,"2018-09-27T00:00:00.000000Z"
"AAPL",55.955001831054,56.610000610351,55.884998321533,56.237499237060,53.860546112060,120724800,"2018-09-27T00:00:00.000000Z"
"MSFT",114.779998779296,114.910003662109,114.199996948242,114.410003662109,108.395652770996,19091300,"2018-09-27T00:00:00.000000Z"
"TSLA",18.017332077026,18.533332824707,17.370666503906,17.651332855224,17.651332855224,504745500,"2018-09-28T00:00:00.000000Z"
"NVDA",68.182502746582,70.480003356933,67.900001525878,70.254997253417,69.645751953125,70939600,"2018-09-28T00:00:00.000000Z"
"AMD",32.240001678466,32.779998779296,29.979999542236,30.889999389648,30.889999389648,165453500,"2018-09-28T00:00:00.000000Z"
"AVGO",245.539993286132,246.970001220703,243.850006103515,246.729995727539,208.945144653320,2673900,"2018-09-28T00:00:00.000000Z"
"AMZN",100.220497131347,101.325996398925,99.822998046875,100.150001525878,100.150001525878,81702000,"2018-09-28T00:00:00.000000Z"
"META",168.330001831054,168.789993286132,162.559997558593,164.460006713867,164.460006713867,34265600,"2018-09-28T00:00:00.000000Z"
"GOOGL",60.204498291015,60.422500610351,59.891498565673,60.354000091552,60.354000091552,35612000,"2018-09-28T00:00:00.000000Z"
"AAPL",56.197498321533,56.459999084472,56.005001068115,56.435001373291,54.049697875976,91717600,"2018-09-28T00:00:00.000000Z"
"MSFT",114.190002441406,114.569999694824,113.680000305175,114.370002746582,108.357749938964,21647800,"2018-09-28T00:00:00.000000Z"
"TSLA",20.384666442871,20.762666702270,20.069999694824,20.713333129882,20.713333129882,326664000,"2018-10-01T00:00:00.000000Z"
"NVDA",71.040000915527,73.014999389648,70.650001525878,72.339996337890,71.712669372558,62206000,"2018-10-01T00:00:00.000000Z"
"AMD",30.690000534057,31.909999847412,30.25,31.420000076293,31.420000076293,94742900,"2018-10-01T00:00:00.000000Z"
"AVGO",247.880004882812,252.139999389648,247.669998168945,249.509994506835,211.299453735351,2770900,"2018-10-01T00:00:00.000000Z"
"AMZN",101.099502563476,101.659500122070,100.180000305175,100.218002319335,100.218002319335,69210000,"2018-10-01T00:00:00.000000Z"
"META",163.029998779296,165.880004882812,161.259994506835,162.440002441406,162.440002441406,26407700,"2018-10-01T00:00:00.000000Z"
"GOOGL",60.650001525878,61.209999084472,60.159500122070,60.426498413085,60.426498413085,33164000,"2018-10-01T00:00:00.000000Z"
"AAPL",56.987499237060,57.354999542236,56.587501525878,56.814998626708,54.413639068603,94403200,"2018-10-01T00:00:00.000000Z"
"MSFT",114.75,115.680000305175,114.730003356933,115.610000610351,109.532569885253,18883100,"2018-10-01T00:00:00.000000Z"
"TSLA",20.930000305175,21.122667312622,19.943332672119,20.068000793457,20.068000793457,176152500,"2018-10-02T00:00:00.000000Z"
"NVDA",72.0625,73.190002441406,71.394996643066,71.620002746582,70.998901367187,38396400,"2018-10-02T00:00:00.000000Z"
"AMD",30.729999542236,30.819999694824,28.649999618530,29.020000457763,29.020000457763,145276500,"2018-10-02T00:00:00.000000Z"
"AVGO",249.139999389648,251.710006713867,247.919998168945,248.100006103515,210.105377197265,2488800,"2018-10-02T00:00:00.000000Z"
"AMZN",99.999496459960,100.669502258300,98.288497924804,98.565498352050,98.565498352050,108014000,"2018-10-02T00:00:00.000000Z"
"META",161.580001831054,162.279998779296,158.669998168945,159.330001831054,159.330001831054,36031000,"2018-10-02T00:00:00.000000Z"
"GOOGL",60.333499908447,61.226001739501,59.983001708984,60.381999969482,60.381999969482,40180000,"2018-10-02T00:00:00.000000Z"
"AAPL",56.8125,57.5,56.657501220703,57.319999694824,54.897289276123,99152800,"2018-10-02T00:00:00.000000Z"
"MSFT",115.300003051757,115.839996337890,114.440002441406,115.150001525878,109.096740722656,20787200,"2018-10-02T00:00:00.000000Z"
"TSLA",20.222000122070,20.306667327880,19.437999725341,19.653333663940,19.653333663940,119925000,"2018-10-03T00:00:00.000000Z"
"NVDA",72.330001831054,72.404998779296,70.632499694824,71.682502746582,71.060859680175,32055200,"2018-10-03T00:00:00.000000Z"
"AMD",29.040000915527,29.219999313354,26.540000915527,28.430000305175,28.430000305175,190137200,"2018-10-03T00:00:00.000000Z"
"AVGO",248.809997558593,251.330001831054,247.039993286132,249.419998168945,211.223190307617,1960700,"2018-10-03T00:00:00.000000Z"
"AMZN",99.084999084472,99.485000610351,97.490501403808,97.638000488281,97.638000488281,105062000,"2018-10-03T00:00:00.000000Z"
"META",160.0,163.660003662109,159.529998779296,162.429992675781,162.429992675781,23109500,"2018-10-03T00:00:00.000000Z"
"GOOGL",60.599998474121,60.708999633789,60.107498168945,60.576499938964,60.576499938964,26246000,"2018-10-03T00:00:00.000000Z"
"AAPL",57.512500762939,58.367500305175,57.444999694824,58.017501831054,55.565315246582,114619200,"2018-10-03T00:00:00.000000Z"
"MSFT",115.419998168945,116.180000305175,114.930000305175,115.169998168945,109.115676879882,16648000,"2018-10-03T00:00:00.000000Z"
"TSLA",19.596666336059,19.600000381469,18.511333465576,18.788667678833,18.788667678833,147213000,"2018-10-04T00:00:00.000000Z"
"NVDA",71.317497253417,71.5625,69.044998168945,69.822502136230,69.217002868652,39122000,"2018-10-04T00:00:00.000000Z"
"AMD",27.989999771118,28.829999923706,27.370000839233,27.780000686645,27.780000686645,95831200,"2018-10-04T00:00:00.000000Z"
"AVGO",246.660003662109,249.729995727539,246.199996948242,248.169998168945,210.164627075195,2566000,"2018-10-04T00:00:00.000000Z"
"AMZN",97.449996948242,97.800003051757,94.828498840332,95.471000671386,95.471000671386,145140000,"2018-10-04T00:00:00.000000Z"
"META",161.460006713867,161.460006713867,157.350006103515,158.850006103515,158.850006103515,25739600,"2018-10-04T00:00:00.000000Z"
"GOOGL",60.251499176025,60.294998168945,58.192501068115,58.853500366210,58.853500366210,46576000,"2018-10-04T00:00:00.000000Z"
"AAPL",57.694999694824,58.087501525878,56.682498931884,56.997501373291,54.588432312011,128168000,"2018-10-04T00:00:00.000000Z"
"MSFT",114.610000610351,114.760002136230,111.629997253417,112.790000915527,106.860809326171,34821700,"2018-10-04T00:00:00.000000Z"
"TSLA",18.309999465942,18.325332641601,17.333332061767,17.463333129882,17.463333129882,269167500,"2018-10-05T00:00:00.000000Z"
"NVDA",69.572502136230,70.199996948242,66.885002136230,67.464996337890,66.879943847656,42663600,"2018-10-05T00:00:00.000000Z"
"AMD",28.069999694824,28.469999313354,26.930000305175,27.350000381469,27.350000381469,88008500,"2018-10-05T00:00:00.000000Z"
"AVGO",248.389999389648,250.050003051757,242.399993896484,244.229995727539,206.828018188476,3386000,"2018-10-05T00:00:00.000000Z"
"AMZN",95.899497985839,96.454002380371,93.141502380371,94.482498168945,94.482498168945,136446000,"2018-10-05T00:00:00.000000Z"
"META",159.210006713867,160.899993896484,156.199996948242,157.330001831054,157.330001831054,25744000,"2018-10-05T00:00:00.000000Z"
"GOOGL",58.799999237060,59.099998474121,57.715999603271,58.391498565673,58.391498565673,31852000,"2018-10-05T00:00:00.000000Z"
"AAPL",56.990001678466,57.102500915527,55.145000457763,56.072498321533,53.702518463134,134322000,"2018-10-05T00:00:00.000000Z"
"MSFT",112.629997253417,113.169998168945,110.639999389648,112.129997253417,106.235488891601,29068900,"2018-10-05T00:00:00.000000Z"
"TSLA",17.634666442871,17.850667953491,16.600000381469,16.704000473022,16.704000473022,202090500,"2018-10-08T00:00:00.000000Z"
"NVDA",66.625,67.790000915527,65.019996643066,66.442497253417,65.866294860839,40861200,"2018-10-08T00:00:00.000000Z"
"AMD",26.729999542236,27.540000915527,25.959999084472,26.459999084472,26.459999084472,103789500,"2018-10-08T00:00:00.000000Z"
"AVGO",243.309997558593,245.419998168945,240.380004882812,241.369995117187,204.406021118164,3339700,"2018-10-08T00:00:00.000000Z"
"AMZN",93.699996948242,95.099998474121,91.532997131347,93.221000671386,93.221000671386,147864000,"2018-10-08T00:00:00.000000Z"
"META",155.539993286132,158.339996337890,154.389999389648,157.25,157.25,24046000,"2018-10-08T00:00:00.000000Z"
"GOOGL",58.0,58.792999267578,56.770000457763,57.796001434326,57.796001434326,46190000,"2018-10-08T00:00:00.000000Z"
"AAPL",55.552501678466,56.200000762939,55.049999237060,55.942501068115,53.578018188476,118655600,"2018-10-08T00:00:00.000000Z"
"MSFT",111.660003662109,112.029998779296,109.339996337890,110.849998474121,105.022796630859,29640600,"2018-10-08T00:00:00.000000Z"
"TSLA",17.016666412353,17.784666061401,16.886667251586,17.520000457763,17.520000457763,180909000,"2018-10-09T00:00:00.000000Z"
"NVDA",66.235000610351,67.190002441406,65.699996948242,66.385002136230,65.809310913085,27350000,"2018-10-09T00:00:00.000000Z"
"AMD",26.149999618530,27.709999084472,26.0,27.239999771118,27.239999771118,105461800,"2018-10-09T00:00:00.000000Z"
"AVGO",240.589996337890,245.729995727539,240.369995117187,244.699996948242,207.226043701171,2467500,"2018-10-09T00:00:00.000000Z"
"AMZN",92.999496459960,94.833999633789,92.615997314453,93.515998840332,93.515998840332,95458000,"2018-10-09T00:00:00.000000Z"
"META",157.690002441406,160.589996337890,157.419998168945,157.899993896484,157.899993896484,18844400,"2018-10-09T00:00:00.000000Z"
"GOOGL",57.565498352050,58.077499389648,57.208499908447,57.258499145507,57.258499145507,33690000,"2018-10-09T00:00:00.000000Z"
"AAPL",55.909999847412,56.817501068115,55.5625,56.717498779296,54.320259094238,107564000,"2018-10-09T00:00:00.000000Z"
"MSFT",111.139999389648,113.080001831054,110.800003051757,112.260002136230,106.358665466308,26198600,"2018-10-09T00:00:00.000000Z"
"TSLA",17.640666961669,17.700666427612,16.517999649047,17.125333786010,17.125333786010,192229500,"2018-10-10T00:00:00.000000Z"
"NVDA",65.315002441406,65.777496337890,61.400001525878,61.422500610351,60.889839172363,68494000,"2018-10-10T00:00:00.000000Z"
"AMD",27.379999160766,27.399999618530,24.909999847412,25.0,25.0,147682900,"2018-10-10T00:00:00.000000Z"
"AVGO",242.929992675781,245.070007324218,231.639999389648,231.830001831054,196.326980590820,5632700,"2018-10-10T00:00:00.000000Z"
"AMZN",92.894500732421,92.928001403808,87.720497131347,87.762496948242,87.762496948242,219778000,"2018-10-10T00:00:00.000000Z"
"META",156.820007324218,157.690002441406,151.309997558593,151.380004882812,151.380004882812,30610000,"2018-10-10T00:00:00.000000Z"
"GOOGL",56.819999694824,56.851001739501,54.575500488281,54.608001708984,54.608001708984,58980000,"2018-10-10T00:00:00.000000Z"
"AAPL",56.365001678466,56.587501525878,54.012500762939,54.090000152587,51.803806304931,167962400,"2018-10-10T00:00:00.000000Z"
"MSFT",111.239997863769,111.5,105.790000915527,106.160003662109,100.579330444335,61376300,"2018-10-10T00:00:00.000000Z"
"TSLA",17.168666839599,17.483333587646,16.601999282836,16.815332412719,16.815332412719,122515500,"2018-10-11T00:00:00.000000Z"
"NVDA",60.542499542236,61.889999389648,58.564998626708,58.782501220703,58.272731781005,72543600,"2018-10-11T00:00:00.000000Z"
"AMD",24.739999771118,26.200000762939,24.549999237060,25.299999237060,25.299999237060,147013800,"2018-10-11T00:00:00.000000Z"
"AVGO",231.970001220703,235.600006103515,227.190002441406,228.899993896484,193.845687866210,3742400,"2018-10-11T00:00:00.000000Z"
"AMZN",86.199996948242,87.769996643066,84.254997253417,85.968002319335,85.968002319335,278718000,"2018-10-11T00:00:00.000000Z"
"META",150.130004882812,154.809997558593,149.160003662109,153.350006103515,153.350006103515,35338900,"2018-10-11T00:00:00.000000Z"
"GOOGL",53.951999664306,55.803001403808,53.794498443603,54.536998748779,54.536998748779,67696000,"2018-10-11T00:00:00.000000Z"
"AAPL",53.630001068115,54.875,53.080001831054,53.612499237060,51.346488952636,212497600,"2018-10-11T00:00:00.000000Z"
"MSFT",105.349998474121,108.930000305175,104.199996948242,105.910003662109,100.342468261718,63904300,"2018-10-11T00:00:00.000000Z"
"TSLA",17.399999618530,17.465999603271,16.800666809082,17.252000808715,17.252000808715,108021000,"2018-10-12T00:00:00.000000Z"
"NVDA",61.377498626708,62.384998321533,59.912498474121,61.634998321533,61.100482940673,60823600,"2018-10-12T00:00:00.000000Z"
"AMD",26.770000457763,26.969999313354,25.670000076293,26.340000152587,26.340000152587,111059400,"2018-10-12T00:00:00.000000Z"
"AVGO",234.759994506835,235.669998168945,229.110000610351,232.949996948242,197.275482177734,3258900,"2018-10-12T00:00:00.000000Z"
"AMZN",90.400001525878,90.447502136230,87.126502990722,89.430496215820,89.430496215820,188892000,"2018-10-12T00:00:00.000000Z"
"META",156.729995727539,156.889999389648,151.300003051757,153.740005493164,153.740005493164,25293500,"2018-10-12T00:00:00.000000Z"
"GOOGL",55.981998443603,56.291500091552,54.751499176025,56.027000427246,56.027000427246,49370000,"2018-10-12T00:00:00.000000Z"
"AAPL",55.104999542236,55.720001220703,54.209999084472,55.527500152587,53.180561065673,161351600,"2018-10-12T00:00:00.000000Z"
"MSFT",109.010002136230,111.239997863769,107.120002746582,109.569999694824,103.810081481933,47742100,"2018-10-12T00:00:00.000000Z"
"TSLA",17.270666122436,17.552000045776,16.969333648681,17.305999755859,17.305999755859,93000000,"2018-10-15T00:00:00.000000Z"
"NVDA",61.5,61.5,58.834999084472,58.845001220703,58.334686279296,44976000,"2018-10-15T00:00:00.000000Z"
"AMD",26.379999160766,26.770000457763,25.75,26.260000228881,26.260000228881,70523500,"2018-10-15T00:00:00.000000Z"
"AVGO",231.029998779296,235.330001831054,230.039993286132,232.470001220703,196.868972778320,3009900,"2018-10-15T00:00:00.000000Z"
"AMZN",89.75,89.752502441406,86.711502075195,88.047500610351,88.047500610351,128744000,"2018-10-15T00:00:00.000000Z"
"META",153.320007324218,155.570007324218,152.550003051757,153.520004272460,153.520004272460,15433500,"2018-10-15T00:00:00.000000Z"
"GOOGL",55.900001525878,56.090000152587,54.910999298095,55.122001647949,55.122001647949,30074000,"2018-10-15T00:00:00.000000Z"
"AAPL",55.290000915527,55.457500457763,54.317501068115,54.340000152587,52.043254852294,123164000,"2018-10-15T00:00:00.000000Z"
"MSFT",108.910003662109,109.480003356933,106.949996948242,107.599998474121,101.943611145019,32068100,"2018-10-15T00:00:00.000000Z"
"TSLA",17.713333129882,18.492000579833,17.482667922973,18.439332962036,18.439332962036,142896000,"2018-10-16T00:00:00.000000Z"
"NVDA",59.982498168945,61.569999694824,59.485000610351,61.457500457763,60.924530029296,40871200,"2018-10-16T00:00:00.000000Z"
"AMD",26.629999160766,28.229999542236,26.170000076293,28.180000305175,28.180000305175,92529000,"2018-10-16T00:00:00.000000Z"
"AVGO",236.0,238.759994506835,234.179992675781,238.320007324218,201.823074340820,3035500,"2018-10-16T00:00:00.000000Z"
"AMZN",89.175003051757,91.194000244140,88.077499389648,90.998001098632,90.998001098632,117198000,"2018-10-16T00:00:00.000000Z"
"META",155.399993896484,159.460006713867,155.009994506835,158.779998779296,158.779998779296,19180100,"2018-10-16T00:00:00.000000Z"
"GOOGL",55.673999786376,56.818500518798,55.587501525878,56.653999328613,56.653999328613,38378000,"2018-10-16T00:00:00.000000Z"
"AAPL",54.732498168945,55.747501373291,54.189998626708,55.537498474121,53.190135955810,116736000,"2018-10-16T00:00:00.000000Z"
"MSFT",109.540000915527,111.410003662109,108.949996948242,111.0,105.164909362792,31610200,"2018-10-16T00:00:00.000000Z"
"TSLA",18.826667785644,18.846666336059,17.719999313354,18.118667602539,18.118667602539,129832500,"2018-10-17T00:00:00.000000Z"
"NVDA",62.084999084472,62.470001220703,60.270000457763,60.764999389648,60.238040924072,32966800,"2018-10-17T00:00:00.000000Z"
"AMD",28.409999847412,28.530000686645,26.920000076293,27.299999237060,27.299999237060,89466900,"2018-10-17T00:00:00.000000Z"
"AVGO",239.740005493164,239.740005493164,233.919998168945,237.169998168945,200.849182128906,2026200,"2018-10-17T00:00:00.000000Z"
"AMZN",92.139503479003,92.25,90.349998474121,91.586502075195,91.586502075195,105904000,"2018-10-17T00:00:00.000000Z"
"META",159.559997558593,160.490005493164,157.949996948242,159.419998168945,159.419998168945,17592000,"2018-10-17T00:00:00.000000Z"
"GOOGL",57.0,57.349998474121,55.700000762939,56.379501342773,56.379501342773,35652000,"2018-10-17T00:00:00.000000Z"
"AAPL",55.575000762939,55.659999847412,54.834999084472,55.297500610351,52.960273742675,91541600,"2018-10-17T00:00:00.000000Z"
"MSFT",111.680000305175,111.809997558593,109.550003051757,110.709999084472,104.890121459960,26548200,"2018-10-17T00:00:00.000000Z"
"TSLA",17.952667236328,18.066667556762,17.533332824707,17.593999862670,17.593999862670,81318000,"2018-10-18T00:00:00.000000Z"
"NVDA",61.465000152587,61.852500915527,59.272499084472,59.882499694824,59.363193511962,52402000,"2018-10-18T00:00:00.000000Z"
"AMD",27.079999923706,27.75,26.399999618530,26.620000839233,26.620000839233,79623700,"2018-10-18T00:00:00.000000Z"
"AVGO",235.429992675781,236.820007324218,226.529998779296,228.020004272460,193.100463867187,3744200,"2018-10-18T00:00:00.000000Z"
"AMZN",91.074501037597,91.507499694824,88.393501281738,88.536003112792,88.536003112792,117480000,"2018-10-18T00:00:00.000000Z"
"META",158.509994506835,158.660003662109,153.279998779296,154.919998168945,154.919998168945,21675100,"2018-10-18T00:00:00.000000Z"
"GOOGL",56.5,56.617500305175,54.317001342773,54.895500183105,54.895500183105,46152000,"2018-10-18T00:00:00.000000Z"
"AAPL",54.465000152587,54.935001373291,53.25,54.005001068115,51.722400665283,130325200,"2018-10-18T00:00:00.000000Z"
"MSFT",110.099998474121,110.529998779296,107.830001831054,108.5,102.796340942382,32506200,"2018-10-18T00:00:00.000000Z"
"TSLA",17.826000213623,17.977333068847,16.899999618530,17.333332061767,17.333332061767,140632500,"2018-10-19T00:00:00.000000Z"
"NVDA",60.439998626708,60.637500762939,56.924999237060,57.292499542236,56.795654296875,61360800,"2018-10-19T00:00:00.000000Z"
"AMD",27.030000686645,27.100000381469,23.600000381469,23.659999847412,23.659999847412,130799900,"2018-10-19T00:00:00.000000Z"
"AVGO",230.0,231.089996337890,226.929992675781,228.279998779296,193.320648193359,3223100,"2018-10-19T00:00:00.000000Z"
"AMZN",89.258003234863,90.455001831054,87.650001525878,88.201499938964,88.201499938964,118144000,"2018-10-19T00:00:00.000000Z"
"META",155.860000610351,157.350006103515,153.550003051757,154.050003051757,154.050003051757,19761300,"2018-10-19T00:00:00.000000Z"
"GOOGL",55.185501098632,56.047500610351,54.851501464843,55.258998870849,55.258998870849,41286000,"2018-10-19T00:00:00.000000Z"
"AAPL",54.514999389648,55.314998626708,54.357498168945,54.827499389648,52.510135650634,132314800,"2018-10-19T00:00:00.000000Z"
"MSFT",108.930000305175,110.860000610351,108.209999084472,108.660003662109,102.947898864746,32785500,"2018-10-19T00:00:00.000000Z"
"TSLA",17.378667831420,17.457332611083,16.839332580566,17.396667480468,17.396667480468,84004500,"2018-10-22T00:00:00.000000Z"
"NVDA",57.819999694824,58.830001831054,56.767501831054,57.805000305175,57.303699493408,36884400,"2018-10-22T00:00:00.000000Z"
"AMD",24.459999084472,25.639999389648,24.090000152587,25.030000686645,25.030000686645,114158900,"2018-10-22T00:00:00.000000Z"
"AVGO",230.559997558593,232.429992675781,228.039993286132,228.619995117187,193.608581542968,2561900,"2018-10-22T00:00:00.000000Z"
"AMZN",89.199996948242,90.474998474121,87.800003051757,89.464996337890,89.464996337890,90000000,"2018-10-22T00:00:00.000000Z"
"META",154.759994506835,157.339996337890,154.460006713867,154.779998779296,154.779998779296,15424700,"2018-10-22T00:00:00.000000Z"
"GOOGL",55.625499725341,56.084499359130,55.0,55.568500518798,55.568500518798,27116000,"2018-10-22T00:00:00.000000Z"
"AAPL",54.947498321533,55.840000152587,54.735000610351,55.162498474121,52.830982208251,115168400,"2018-10-22T00:00:00.000000Z"
"MSFT",109.319999694824,110.540000915527,108.239997863769,109.629997253417,103.866897583007,26545600,"2018-10-22T00:00:00.000000Z"
"TSLA",17.591333389282,19.861999511718,17.473333358764,19.609333038330,19.609333038330,285417000,"2018-10-23T00:00:00.000000Z"
"NVDA",55.107498168945,56.047500610351,54.177501678466,55.264999389648,54.785736083984,62643600,"2018-10-23T00:00:00.000000Z"
"AMD",24.180000305175,25.260000228881,23.850000381469,25.090000152587,25.090000152587,101763000,"2018-10-23T00:00:00.000000Z"
"AVGO",222.809997558593,229.539993286132,218.820007324218,229.050003051757,193.972717285156,3599000,"2018-10-23T00:00:00.000000Z"
"AMZN",87.111999511718,88.817001342773,85.699996948242,88.434997558593,88.434997558593,134478000,"2018-10-23T00:00:00.000000Z"
"META",151.220001220703,154.770004272460,150.850006103515,154.389999389648,154.389999389648,19095000,"2018-10-23T00:00:00.000000Z"
"GOOGL",54.564498901367,55.900001525878,53.950500488281,55.745498657226,55.745498657226,37686000,"2018-10-23T00:00:00.000000Z"
"AAPL",53.957500457763,55.8125,53.674999237060,55.682498931884,53.329002380371,155071200,"2018-10-23T00:00:00.000000Z"
"MSFT",107.769996643066,108.970001220703,105.110000610351,108.099998474121,102.417350769042,43770400,"2018-10-23T00:00:00.000000Z"
"TSLA",20.069999694824,20.295999526977,19.048667907714,19.233333587646,19.233333587646,300874500,"2018-10-24T00:00:00.000000Z"
"NVDA",54.877498626708,55.347499847412,49.712501525878,49.852500915527,49.420169830322,88428800,"2018-10-24T00:00:00.000000Z"
"AMD",25.040000915527,25.100000381469,22.75,22.790000915527,22.790000915527,134489100,"2018-10-24T00:00:00.000000Z"
"AVGO",226.399993896484,226.410003662109,217.839996337890,218.710006713867,185.216232299804,3781000,"2018-10-24T00:00:00.000000Z"
"AMZN",88.684997558593,88.885498046875,82.828002929687,83.209999084472,83.209999084472,138568000,"2018-10-24T00:00:00.000000Z"
"META",154.279998779296,154.649993896484,145.600006103515,146.039993286132,146.039993286132,27744600,"2018-10-24T00:00:00.000000Z"
"GOOGL",55.75,55.831001281738,52.752998352050,52.855998992919,52.855998992919,49286000,"2018-10-24T00:00:00.000000Z"
"AAPL",55.650001525878,56.057498931884,53.634998321533,53.772499084472,51.499729156494,163702000,"2018-10-24T00:00:00.000000Z"
"MSFT",108.410003662109,108.489997863769,101.589996337890,102.319999694824,96.941200256347,63897800,"2018-10-24T00:00:00.000000Z"
"TSLA",21.148000717163,21.399999618530,20.067333221435,20.990667343139,20.990667343139,312610500,"2018-10-25T00:00:00.000000Z"
"NVDA",48.867500305175,52.4375,48.419998168945,51.959999084472,51.509403228759,95172000,"2018-10-25T00:00:00.000000Z"
"AMD",17.920000076293,20.149999618530,17.719999313354,19.270000457763,19.270000457763,189173700,"2018-10-25T00:00:00.000000Z"
"AVGO",219.880004882812,223.389999389648,219.149993896484,222.240005493164,188.205612182617,3519300,"2018-10-25T00:00:00.000000Z"
"AMZN",85.166999816894,89.740501403808,84.600502014160,89.108497619628,89.108497619628,205714000,"2018-10-25T00:00:00.000000Z"
"META",147.729995727539,152.210006713867,147.0,150.949996948242,150.949996948242,22105700,"2018-10-25T00:00:00.000000Z"
"GOOGL",54.014999389648,55.890998840332,53.777500152587,55.179500579833,55.179500579833,72956000,"2018-10-25T00:00:00.000000Z"
"AAPL",54.427501678466,55.345001220703,54.1875,54.950000762939,52.627471923828,119423200,"2018-10-25T00:00:00.000000Z"
"MSFT",106.550003051757,109.269996643066,106.150001525878,108.300003051757,102.606842041015,61646800,"2018-10-25T00:00:00.000000Z"
"TSLA",20.549999237060,22.659999847412,20.443332672119,22.059999465942,22.059999465942,411382500,"2018-10-26T00:00:00.000000Z"
"NVDA",49.577499389648,51.209999084472,48.279998779296,49.572498321533,49.142593383789,66478400,"2018-10-26T00:00:00.000000Z"
"AMD",18.489999771118,18.780000686645,17.049999237060,17.629999160766,17.629999160766,119689000,"2018-10-26T00:00:00.000000Z"
"AVGO",215.570007324218,217.339996337890,209.199996948242,213.149993896484,180.507705688476,5332400,"2018-10-26T00:00:00.000000Z"
"AMZN",82.479499816894,84.922996520996,80.150001525878,82.140502929687,82.140502929687,299276000,"2018-10-26T00:00:00.000000Z"
"META",145.820007324218,149.0,143.800003051757,145.369995117187,145.369995117187,31303300,"2018-10-26T00:00:00.000000Z"
"GOOGL",52.416500091552,55.849998474121,52.111499786376,54.1875,54.1875,106438000,"2018-10-26T00:00:00.000000Z"
"AAPL",53.974998474121,55.047500610351,53.167499542236,54.075000762939,51.789447784423,189033600,"2018-10-26T00:00:00.000000Z"
"MSFT",105.690002441406,108.75,104.760002136230,106.959999084472,101.337265014648,55523100,"2018-10-26T00:00:00.000000Z"
"TSLA",22.497999191284,23.143999099731,21.766666412353,22.323333740234,22.323333740234,217290000,"2018-10-29T00:00:00.000000Z"
"NVDA",50.997501373291,51.032501220703,44.002498626708,46.404998779296,46.002582550048,75801600,"2018-10-29T00:00:00.000000Z"
"AMD",18.209999084472,18.229999542236,16.270000457763,16.850000381469,16.850000381469,94479600,"2018-10-29T00:00:00.000000Z"
"AVGO",216.190002441406,218.690002441406,208.229995727539,211.5,179.110382080078,2863600,"2018-10-29T00:00:00.000000Z"
"AMZN",83.0,83.287002563476,74.75,76.944000244140,76.944000244140,277322000,"2018-10-29T00:00:00.000000Z"
"META",148.5,148.830001831054,139.029998779296,142.089996337890,142.089996337890,31336800,"2018-10-29T00:00:00.000000Z"
"GOOGL",54.826999664306,55.441501617431,50.360000610351,51.736499786376,51.736499786376,81290000,"2018-10-29T00:00:00.000000Z"
"AAPL",54.797500610351,54.922500610351,51.522499084472,53.060001373291,50.817340850830,183742000,"2018-10-29T00:00:00.000000Z"
"MSFT",108.110000610351,108.699996948242,101.629997253417,103.849998474121,98.390785217285,55162000,"2018-10-29T00:00:00.000000Z"
"TSLA",21.892667770385,22.526666641235,21.483999252319,21.993333816528,21.993333816528,136900500,"2018-10-30T00:00:00.000000Z"
"NVDA",46.637500762939,50.849998474121,46.404998779296,50.75,50.309883117675,80719200,"2018-10-30T00:00:00.000000Z"
"AMD",16.379999160766,17.239999771118,16.170000076293,17.200000762939,17.200000762939,99049400,"2018-10-30T00:00:00.000000Z"
"AVGO",213.779998779296,221.559997558593,211.0,221.009994506835,187.163955688476,2969700,"2018-10-30T00:00:00.000000Z"
